AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,98.9,135.6,86.3,63.1,83.8,23.5,6.8,18.4,15.7,14.0,9.2,8.3,5.9,8.7,7.4
Current_Liabilities,121.5,397.5,122.2,58.5,43.3,48.4,71.2,15.5,14.2,15.1,9.0,9.9,8.5,10.4,8.2
Diluted_EPS,-1.297,-6.926,-26.955,-3.946,-15.845,-539.338,-213.882,5.296,0.051,-0.393,-0.518,-0.078,-0.3289999999999999,-0.6859999999999999,-0.243
Goodwill_Intangibles,205.6,206.2,186.8,2.2,2.3,2.3,2.5,10.5,10.8,11.3,11.8,12.4,13.0,13.4,15.0
Inventory,7.0,7.0,,0.1,0.1,0.1,0.1,,,,,,,0.0,0.0
LT_Debt,0.0,4.9,5.2,5.3,5.2,0.2,0.2,8.4,8.6,8.6,9.9,9.0,8.4,8.3,8.0
Revenue,,,,,,,,33.3,23.8,19.4,16.7,13.7,15.8,16.6,16.8
Shares_Diluted,82.409,54.4228,24.1713,15.0715,2.0557,0.6988,0.2068,0.2386,5.9706,4.8892,4.4985,4.1751,4.1608,4.0673,4.1524
Total_Assets,402.7,441.0,302.6,84.3,105.2,45.4,17.2,30.8,28.3,26.8,22.6,21.7,20.0,23.0,23.4
Total_Liabilities,233.7,516.3,243.9,65.1,55.6,55.9,78.9,24.3,23.2,24.1,19.4,18.8,16.9,18.8,16.4
