AAII_QTR_DATA,07/30/2022,04/30/2022,01/29/2022,10/30/2021,07/31/2021,05/01/2021,01/30/2021,10/31/2020,08/01/2020,05/02/2020,02/01/2020,11/02/2019,08/03/2019,05/04/2019,02/02/2019,11/03/2018
Current_Assets,571.5,495.5,494.1,480.2,431.4,409.3,402.0,495.2,477.7,493.4,422.8,458.5,438.7,456.3,485.2,557.1
Current_Liabilities,482.4,450.7,487.4,491.4,409.0,429.3,431.8,479.2,438.2,439.9,405.7,419.5,404.9,417.6,275.2,276.6
Diluted_EPS,,0.282,0.086,0.147,0.139,-0.076,-0.68,-0.481,-1.942,-1.541,-0.038,-0.071,-0.02,0.018000000000000002,-0.136,0.052000000000000005
Goodwill_Intangibles,21.4,21.4,21.4,21.4,21.4,21.4,21.4,22.5,22.5,22.5,135.7,135.7,135.7,135.7,135.7,135.7
Inventory,338.8,325.6,323.4,277.7,202.1,209.7,204.0,256.5,235.8,273.1,246.7,277.5,227.7,242.4,235.2,266.1
LT_Debt,99.0,99.0,99.0,99.0,149.0,149.0,149.0,149.0,149.0,149.0,42.5,46.3,50.0,53.8,57.5,61.3
Revenue,558.7,540.9,496.3,453.6,860.0,388.0,386.2,351.4,586.4,280.3,527.1,484.7,508.4,517.7,524.7,499.9
Shares_Diluted,123.897,123.311,123.673,123.166,122.5315,116.938,116.315,116.174,116.0305,115.8275,115.204,114.99700000000001,114.802,114.787,118.441,122.273
Total_Assets,,1160.6,1196.8,1221.6,1213.1,1230.4,1274.9,1394.4,1372.9,1456.7,1542.7,1600.4,1626.3,1691.2,1007.0,1092.2
Total_Liabilities,934.6,907.8,975.3,1014.0,1026.0,1072.1,1109.8,1151.6,1076.1,1115.9,1012.6,1057.3,1077.2,1131.8,427.1,439.0
