AAII_QTR_DATA,04/30/2022,01/29/2022,10/30/2021,07/31/2021,05/01/2021,01/30/2021,10/31/2020,08/01/2020,05/02/2020,02/01/2020,11/02/2019,08/03/2019,05/04/2019,02/02/2019,11/03/2018,08/04/2018
Current_Assets,368.5,277.0,324.3,418.9,475.1,439.8,412.1,419.8,380.5,372.5,381.8,382.6,386.8,367.9,401.4,388.7
Current_Liabilities,275.8,194.9,212.6,203.1,210.5,225.3,212.9,247.4,243.6,233.7,234.7,232.7,222.0,173.3,156.3,139.3
Diluted_EPS,2.891,1.254,1.682,2.864,4.996,1.372,1.471,2.376,-0.924,0.341,0.127,1.063,1.503,0.36,0.08,-0.065
Goodwill_Intangibles,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,52.1,52.1,52.1,52.1,55.5,,
Inventory,314.9,221.2,258.8,216.8,182.4,202.0,210.9,182.0,242.0,288.0,288.9,270.6,248.5,280.3,256.9,248.1
LT_Debt,1.5,1.4,1.5,2.1,2.4,2.6,2.3,2.0,2.0,1.7,1.0,1.1,1.8,2.0,0.0,0.0
Revenue,424.1,383.3,381.7,419.3,506.9,376.8,331.4,441.6,269.8,313.0,275.5,595.7,343.3,306.0,216.9,211.1
Shares_Diluted,13.612,14.082,14.975,16.305,16.966,17.442,17.177,16.982,16.546,17.573,17.815,17.95,18.535,18.4306,18.675,18.823
Total_Assets,805.6,703.2,725.2,800.1,840.8,808.2,777.4,786.8,738.6,769.8,765.9,769.6,780.7,546.1,510.0,498.0
Total_Liabilities,499.5,411.7,419.8,399.9,401.3,417.1,404.2,441.2,434.0,440.8,429.7,429.7,423.5,210.0,181.5,164.4
