AAII_QTR_DATA,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018
Current_Assets,28.0,29.2,28.1,29.9,29.5,32.0,31.3,28.8,27.7
Current_Liabilities,9.8,12.2,11.8,13.1,10.8,9.5,11.1,11.9,11.3
Diluted_EPS,-0.293,0.045,0.095,0.141,0.097,0.065,0.119,4.274,0.11900000000000001
Inventory,21.6,20.0,19.4,20.7,21.3,22.7,23.1,21.3,18.9
LT_Debt,10.9,7.9,5.0,5.5,7.5,11.8,9.1,6.2,6.6
Revenue,17.2,23.6,24.4,39.3,26.6,24.4,25.0,37.1,25.0
Shares_Diluted,4.0213,4.0213,4.0213,4.0213,4.0213,4.0213,4.0213,0.2067,4.0213
Total_Assets,38.6,39.1,35.6,37.0,36.5,39.1,37.4,35.0,33.8
Total_Liabilities,21.2,20.6,17.3,19.1,19.1,22.1,20.7,18.7,18.4
