AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,217.9,133.1,134.6,135.4,159.0,161.0,171.1,179.7
Current_Liabilities,105.0,40.2,36.9,42.1,32.2,30.7,25.8,33.6
Diluted_EPS,-0.108,-0.141,-0.041,-0.08,-0.109,-0.205,-0.067,-0.033
Goodwill_Intangibles,236.1,127.3,129.1,128.9,77.6,77.4,77.8,77.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,122.2,122.0,121.8,121.6,121.4,121.2,100.9,99.9
Revenue,74.3,58.0,62.9,55.2,48.3,51.2,55.4,59.2
Shares_Diluted,151.776,135.528,134.026,126.791,126.05,124.29,123.227,122.363
Total_Assets,577.5,307.9,311.1,316.1,295.8,303.1,314.2,324.0
Total_Liabilities,240.9,172.7,169.5,174.8,164.9,163.7,139.0,146.4
