AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,2115.0,2198.1,2174.6,2192.0,2195.2,2226.1,1207.5,1213.6,417.2,,,,,,
Current_Liabilities,401.2,424.3,378.6,376.2,330.7,348.2,272.8,249.0,211.7,,,,,,
Diluted_EPS,-0.523,-0.369,-0.411,-0.423,-0.414,-0.421,-0.369,-0.38,-0.176,-0.126,-0.547,-0.104,-0.133,-0.121,-0.113
Goodwill_Intangibles,45.9,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1085.4,1084.5,1083.5,1082.6,1081.6,1080.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,174.3,168.7,151.7,139.4,126.1,119.9,102.6,88.3,77.0,70.3,61.5,53.9,50.9,48.1,38.5
Shares_Diluted,291.865,286.8007,282.2672,278.269,272.8908,271.8019,259.1523,232.3014,252.6152,,,,,,
Total_Assets,2292.8,2344.8,2313.6,2324.9,2317.5,2342.7,1309.8,1318.0,519.0,,,,,,
Total_Liabilities,1548.0,1575.4,1529.7,1528.3,1481.4,1492.4,338.7,314.4,274.4,,,,,,
