AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,52.4,50.4,53.5,54.9,83.9,85.4,83.2,82.2,70.0,38.6,35.1,24.4,10.1,12.0,12.0,14.2,8.8,9.6,11.3
Current_Liabilities,14.3,15.3,13.1,13.8,16.8,15.9,14.5,12.4,12.4,12.3,10.8,9.0,9.5,10.2,8.8,13.4,15.7,15.7,16.9
Diluted_EPS,-0.045,-0.015,-0.015,-0.003,-0.04,0.007,-0.024,-0.003,-0.034,-0.027,-0.027,-0.05,-0.178,-0.066,-0.036,-0.089,-0.146,-0.057,-0.129
Goodwill_Intangibles,5.7,5.9,5.4,5.2,5.2,5.2,5.1,5.3,5.7,6.0,6.3,6.4,6.7,11.4,12.2,12.5,12.8,12.9,13.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.5,0.8,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,8.7,8.8,10.8,12.6,8.9,10.5,7.6,6.4,5.5,6.0,4.0,3.1,4.8,5.8,4.4,3.9,4.8,6.3,5.8
Shares_Diluted,62.4475,62.31,62.2734,62.2065,62.0658,62.0063,61.883,61.3869,56.3342,48.5212,45.7726,36.1081,34.6812,34.5455,32.421,22.2777,12.5755,12.1114,10.3658
Total_Assets,82.3,85.7,84.0,86.0,89.2,90.8,88.5,87.7,75.8,44.8,41.7,31.1,17.3,23.9,24.7,27.4,22.3,22.9,24.8
Total_Liabilities,14.4,15.4,13.1,13.8,16.8,16.0,14.5,12.4,12.5,12.9,11.6,10.2,9.6,10.2,8.8,13.4,15.7,15.7,17.0
