AAII_QTR_DATA,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,287.3,259.4,245.3,232.7,238.8,202.0,200.0,187.4,171.2,145.2,132.7,132.5,142.4,134.1,161.8,142.5,81.9
Current_Liabilities,67.7,55.6,55.3,56.2,61.5,47.9,57.1,62.9,61.0,51.2,48.2,47.4,56.2,51.1,86.6,83.2,30.2
Diluted_EPS,1.758,1.91,1.797,0.138,2.882,1.615,2.577,1.648,2.692,1.47,1.04,0.037,1.108,1.391,2.531,1.917,0.818
Goodwill_Intangibles,2.6,2.9,2.3,2.5,2.6,2.9,2.8,2.6,1.3,1.5,1.2,1.5,1.3,1.5,0.9,1.0,0.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,77.8,73.4,67.3,73.4,97.8,63.5,79.8,85.5,97.5,69.0,57.1,60.9,66.7,69.5,118.9,100.8,39.8
Shares_Diluted,6.9489,6.9489,6.9489,6.9489,6.9489,6.9489,6.9489,6.9489,6.9489,6.9489,6.9489,6.9489,6.9489,6.9489,6.9489,6.9489,6.9489
Total_Assets,302.4,275.1,260.1,248.9,252.9,217.4,214.3,201.7,188.8,163.8,150.5,149.1,160.1,149.7,176.2,154.1,88.9
Total_Liabilities,72.6,60.8,60.4,61.9,66.9,53.0,61.1,67.2,67.6,55.1,52.1,50.9,60.0,54.6,90.8,86.3,34.0
