AAII_QTR_DATA,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Current_Assets,941.9,1050.8,760.7,698.5,823.1,721.1,710.2,809.3
Current_Liabilities,951.2,816.3,673.1,570.1,665.6,560.6,569.6,713.9
Diluted_EPS,-3.295,1.415,-0.239,-0.178,-0.025,0.256,-0.127,-0.88
Goodwill_Intangibles,933.9,1068.9,1071.0,1071.7,1071.7,1072.2,1073.5,1077.8
Inventory,745.7,676.7,517.5,443.3,520.0,426.1,428.3,412.3
LT_Debt,1318.2,1347.3,1346.7,1351.2,1350.9,1358.9,1358.5,1329.8
Revenue,502.2,527.4,433.0,698.3,510.2,535.7,426.8,648.2
Shares_Diluted,113.2147,114.6043,112.407,109.6289,112.0372,116.2512,110.9173,109.6033
Total_Assets,2869.2,3103.7,2810.8,2711.9,2836.8,2722.8,2695.5,2806.5
Total_Liabilities,3023.0,2883.7,2753.1,2629.2,2734.3,2614.3,2619.8,2755.7
