AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
Current_Assets,48.5,69.5,14.6,27.4,22.9,,,
Current_Liabilities,17.7,25.8,146.6,136.9,139.1,,,
Diluted_EPS,-0.334,0.862,-0.439,0.481,-0.864,-0.385,-0.53,-0.245
Goodwill_Intangibles,8.1,6.8,5.4,2.4,2.1,,,
Inventory,0.6,0.5,0.9,4.2,3.6,,,
LT_Debt,52.0,49.4,2.0,2.2,18.4,0.0,0.0,0.0
Revenue,7.4,7.8,7.9,7.5,7.7,7.2,7.9,7.2
Shares_Diluted,50.9989,40.3669,50.6398,50.6398,27.2113,,,
Total_Assets,61.2,79.9,30.5,41.6,36.9,,,
Total_Liabilities,73.4,78.7,153.0,143.9,164.3,,,
