AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,68.7,72.4,70.6,68.9,73.8,69.6,62.5,73.4,72.6,59.0,58.0,58.9,62.7,36.7,35.4,36.8
Current_Liabilities,36.8,35.7,31.7,30.3,34.4,33.0,29.9,27.4,28.7,26.5,27.8,27.2,24.6,23.2,21.2,21.0
Diluted_EPS,-0.115,-0.073,-0.057,-0.051,0.014,-0.01,-0.005,0.01,0.249,0.005,-0.051,-0.054000000000000006,-0.046,-0.073,-0.07400000000000001,-0.04
Goodwill_Intangibles,39.6,40.1,40.6,41.4,42.9,42.6,43.3,26.3,26.5,26.7,27.1,27.5,18.4,18.4,18.4,18.6
Inventory,13.3,8.0,6.9,6.0,5.2,5.1,4.6,3.2,2.8,3.0,3.7,2.5,2.4,2.9,3.8,3.4
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,33.7,34.2,32.0,33.2,34.1,31.7,28.2,29.3,28.0,28.9,26.7,26.6,25.2,26.1,23.1,24.4
Shares_Diluted,42.38,42.396,42.333,42.282,43.38,41.77,41.212,41.909,41.507,40.65,40.593,40.493,34.268,33.323,33.297,33.242
Total_Assets,122.0,126.4,125.2,125.4,131.3,126.9,121.1,115.1,114.7,102.0,102.1,103.2,97.0,58.0,57.8,59.4
Total_Liabilities,50.0,49.5,46.4,44.9,49.5,47.9,43.9,39.0,40.6,38.8,40.1,40.0,36.9,23.9,21.9,21.7
