AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2887.5,3211.6,3421.9,4547.5,4684.1,4663.8,4696.9,4425.5,3102.3,1635.9,1612.1,1464.9,1321.6,1196.3,1484.3
Current_Liabilities,3455.0,1784.4,1732.0,1379.1,1346.9,1009.4,937.0,662.8,648.7,632.9,582.0,483.1,507.9,382.8,565.0
Diluted_EPS,-0.635,-0.196,-0.15,-0.175,-0.135,0.014,0.976,-0.166,0.237,0.038,0.207,0.157,0.117,0.217,0.18600000000000005
Goodwill_Intangibles,2524.2,2473.1,2462.8,2399.7,2392.0,2145.3,2155.6,1066.4,897.1,895.8,896.4,893.6,864.3,836.0,831.4
Inventory,216.7,154.0,113.0,108.6,102.9,77.2,,,,,,,,0.0,0.0
LT_Debt,259.3,1625.0,1561.8,1326.4,1379.0,1391.8,1433.8,1251.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1702.5,1771.9,1466.4,1307.3,1174.6,1149.9,936.9,665.0,639.2,703.1,617.1,564.7,493.3,505.7,424.1
Shares_Diluted,364.5707,363.2546,363.3908,356.617,355.4118,373.3462,361.9411,328.0398,331.94699999999995,337.3894,335.4327,334.9124,334.3315,333.0895,334.5182
Total_Assets,8209.4,8278.9,8232.2,8952.7,8888.0,8280.7,8303.5,7144.5,5316.9,3959.3,3886.8,3689.9,3553.2,3364.2,3291.3
Total_Liabilities,4445.1,4132.6,4085.3,3668.7,3589.7,3063.8,3144.5,2687.5,2468.3,1308.3,1215.4,1135.7,1143.8,1035.3,971.0
