AAII_QTR_DATA,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
Current_Assets,649.4,612.2,436.0,482.6,63.7,61.5,68.9,67.1
Current_Liabilities,809.7,802.8,567.3,537.5,38.7,29.8,27.8,38.7
Diluted_EPS,-0.153,-1.351,-1.398,-2.329,-0.885,-0.961,-0.432,-0.101
Inventory,443.3,416.2,294.2,343.0,33.6,31.3,33.9,31.7
LT_Debt,1237.6,1234.0,1233.2,1231.5,81.6,78.1,81.1,80.0
Revenue,712.4,423.2,528.9,482.0,39.8,74.8,38.8,45.1
Shares_Diluted,58.736,58.649,58.548,44.657,14.085,13.979,13.55,13.334
Total_Assets,2154.7,2164.6,2002.0,1859.0,168.9,167.8,176.7,173.7
Total_Liabilities,2234.1,2237.5,1997.3,1775.6,128.1,117.0,120.1,128.9
