AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1221.3,1210.7,1118.5,1084.2,1100.3,1272.1,1111.5,1162.1,1181.1,1195.9,958.8,795.9,626.6,686.2,700.0,692.7,528.5,620.8,563.1
Current_Liabilities,1215.7,1229.9,268.4,276.7,249.2,373.8,365.4,377.8,370.2,384.5,299.3,293.7,207.1,216.3,275.3,301.2,248.4,200.4,102.0
Diluted_EPS,-3.645,-1.767,-1.517,-1.128,-0.073,3.538,-0.609,0.085,1.279,3.408,0.727,1.733,-0.24,0.89,0.826,-0.184,-0.508,-0.068,0.407
Goodwill_Intangibles,827.1,947.0,947.6,801.5,815.5,829.5,885.1,899.7,914.7,929.8,944.6,988.5,1003.5,1008.5,1037.3,1051.7,1065.8,1071.3,157.0
Inventory,367.9,351.8,546.3,425.5,400.7,350.8,364.6,386.4,406.5,307.0,270.1,236.2,248.1,222.5,230.2,232.0,211.0,205.8,125.7
LT_Debt,447.7,448.5,1032.1,793.6,801.5,809.4,817.3,825.2,833.1,841.0,848.5,758.1,762.9,798.4,813.3,830.4,732.4,784.5,13.5
Revenue,165.1,330.7,240.0,242.7,307.5,723.2,329.0,397.5,343.0,583.0,385.2,394.7,192.5,360.3,311.8,243.2,190.6,270.7,173.7
Shares_Diluted,50.2,49.8,49.9,50.0,50.7,53.5,53.7,54.0,54.5,54.4,54.3,53.5,52.0,52.7,52.3,51.5,51.2,50.8468,51.487
Total_Assets,2949.8,3166.6,2908.5,2735.4,2780.4,2959.0,2867.5,2915.2,2900.1,2883.2,2616.3,2466.1,2278.7,2327.3,2333.8,2321.3,2153.7,2229.4,1173.6
Total_Liabilities,1747.2,1783.6,1459.2,1222.2,1205.1,1340.0,1344.8,1371.5,1377.3,1436.2,1364.8,1267.3,1203.9,1238.8,1298.8,1332.4,1166.2,1218.5,207.0
