AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,3591.0,3232.5,3061.7,3299.4,3059.5,2815.1,2619.2,2605.0,2799.4,2706.0,2548.4,2586.0,2623.3,2529.5,2503.8,2459.0
Current_Liabilities,2547.6,2246.9,2250.3,2005.9,1901.4,1775.4,1738.8,1766.4,2113.8,2094.4,1749.9,1825.3,1955.1,1946.9,1827.4,1890.3
Diluted_EPS,2.002,1.556,2.495,1.814,1.823,1.606,1.25,1.379,0.86,1.209,1.145,1.401,1.346,0.72,0.955,1.053
Goodwill_Intangibles,5776.1,5837.8,5918.3,5189.9,5175.8,5086.6,5156.3,5032.7,5004.7,4957.0,4838.4,4840.6,4924.9,4926.4,4811.6,4915.4
Inventory,1381.6,1322.3,1191.1,1055.8,977.8,900.6,835.8,838.5,886.0,852.1,806.1,816.6,849.3,828.3,748.8,804.0
LT_Debt,2936.1,2981.9,3018.7,3060.2,3083.2,3063.4,3108.8,3047.2,3000.9,2963.0,2993.8,2916.7,2954.9,2949.3,2943.7,2981.9
Revenue,2158.7,2051.9,1989.2,2018.3,2031.7,1867.9,1780.4,1748.3,1499.2,1655.9,1775.6,1825.3,1810.7,1724.8,1809.0,1747.4
Shares_Diluted,144.669,145.329,145.432,145.44,145.118,144.938,145.633,145.289,144.995,145.782,146.809,147.05100000000004,147.179,146.911,148.245,149.457
Total_Assets,10807.4,10501.0,10403.6,9903.0,9630.0,9270.9,9152.1,8986.0,9114.1,8944.3,8669.5,8669.3,8776.1,8657.9,8365.8,8461.8
Total_Liabilities,6418.9,6171.3,6214.1,6011.2,5910.7,5771.7,5766.3,5739.6,6024.6,5963.6,5636.8,5651.7,5820.8,5820.5,5597.1,5713.8
