AAII_QTR_DATA,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
Current_Assets,4.1,16.7,10.7,13.3,14.4,15.7,21.4,17.0
Current_Liabilities,20.3,18.3,11.8,9.7,10.7,8.6,11.6,18.2
Diluted_EPS,-0.851,-0.33,-0.198,-0.042,-0.197,-0.438,-0.221,-0.265
Goodwill_Intangibles,1.1,7.6,9.3,8.8,9.0,9.3,9.5,9.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,2.8,22.3,8.4,11.1,9.1,19.6,11.1,14.5
Shares_Diluted,25.6418,25.6259,25.5454,25.4591,25.3745,25.0616,23.7243,22.0179
Total_Assets,5.5,24.8,20.6,22.9,23.9,25.5,31.5,27.4
Total_Liabilities,20.3,18.3,11.8,9.8,10.7,8.6,11.6,18.2
