AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,229.7,245.8,248.1,374.0,302.4,235.9,194.5,302.8
Current_Liabilities,391.5,415.3,527.3,799.4,775.5,526.9,574.8,489.7
Diluted_EPS,6.887,7.131,20.08,15.409,-5.176,12.384,8.556,-10.467
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1163.8,1113.0,1181.6,1291.2,1421.8,1425.9,1349.9,1306.1
Revenue,332.5,364.1,464.1,560.2,532.4,470.2,379.3,294.4
Shares_Diluted,16.545,16.579,16.809,17.039,16.767,17.464,15.993,12.674
Total_Assets,2943.2,2726.1,2805.9,2873.0,2726.3,2551.8,2259.0,1786.8
Total_Liabilities,1717.9,1615.4,1805.3,2193.6,2302.5,2038.0,2034.9,1941.1
