AAII_QTR_DATA,12/28/2019,09/28/2019,06/29/2019,03/30/2019,12/29/2018,09/29/2018,06/30/2018,03/31/2018
Current_Assets,153.6,269.2,239.6,192.0,185.8,296.8,254.1,183.2
Current_Liabilities,205.5,290.6,190.3,138.1,98.6,172.1,154.8,86.5
Diluted_EPS,-5.207,2.157,-0.835,-3.567,-5.52,2.627,0.003,-2.668
Inventory,71.4,82.0,122.3,108.9,90.1,96.0,131.8,102.2
LT_Debt,0.0,0.0,96.4,99.7,103.6,128.8,130.4,130.5
Revenue,91.0,278.5,160.6,95.9,114.6,290.3,169.3,99.3
Shares_Diluted,7.025,8.282,7.012,7.002,7.0,7.063,7.129,7.0
Total_Assets,234.7,354.2,333.4,288.1,270.7,407.0,372.8,304.2
Total_Liabilities,216.0,300.5,297.5,246.7,203.3,301.5,286.0,217.7
