AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,221.8,233.7,276.0,330.2,524.7,567.4,681.0,751.6,532.3,507.4,562.8,459.3,293.7,169.1,151.0,168.3,172.8,146.6,241.6
Current_Liabilities,461.0,409.2,429.9,498.4,458.7,372.0,406.8,507.9,371.3,317.1,351.3,366.9,326.7,402.7,343.6,496.3,424.7,310.7,298.9
Diluted_EPS,-0.257,0.757,1.991,1.616,-0.119,0.916,1.277,1.594,-0.572,-0.581,-1.014,-1.6780000000000002,-0.723,-0.309,1.244,0.6409999999999999,-0.444,-0.129,1.096
Goodwill_Intangibles,223.3,223.3,223.3,223.3,223.3,223.3,223.3,223.3,223.3,223.3,223.3,223.3,223.8,223.8,224.0,224.4,224.4,238.7,239.3
Inventory,59.1,55.2,60.3,56.6,45.1,29.5,25.9,25.1,28.9,30.7,34.2,35.8,34.6,33.2,34.8,43.2,42.7,35.8,34.8
LT_Debt,2097.6,2099.1,2100.5,2102.0,2103.4,2107.3,2106.4,2122.7,2175.0,2180.0,2179.5,2006.6,1790.9,1485.5,1488.6,1491.9,1495.0,1494.7,1489.3
Revenue,293.3,390.5,565.2,504.8,270.7,370.8,521.2,439.8,171.9,154.1,106.1,18.0,153.6,298.0,473.7,406.0,220.6,280.0,483.2
Shares_Diluted,63.978,64.73,67.569,72.168,75.624,78.105,79.95,80.177,78.458,78.317,78.154,78.093,78.21300000000002,78.241,78.804,82.167,83.354,85.45,87.542
Total_Assets,2353.9,2325.8,2355.5,2396.6,2578.0,2610.3,2711.2,2786.7,2573.4,2566.4,2650.2,2577.4,2438.4,2300.5,2270.8,2296.1,2306.2,2115.6,2212.0
Total_Liabilities,2808.5,2763.5,2775.8,2798.1,2730.4,2644.2,2699.7,2808.0,2719.2,2672.2,2716.7,2568.3,2302.3,2089.6,2039.1,2164.6,2079.8,1850.4,1838.6
