AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,143.0,144.0,148.0,144.3,141.1,132.1,92.8,90.1,83.0,74.3,68.0,72.0,87.4,107.8,109.4,109.4
Current_Liabilities,36.2,26.7,28.3,27.8,30.3,28.9,28.9,29.1,27.3,21.9,25.0,30.7,34.1,30.7,26.5,20.6
Diluted_EPS,-0.204,-0.06,0.062,0.131,0.35,0.127,0.085,0.024,-0.044000000000000004,-0.175,-0.046,-0.521,-0.374,-0.18100000000000002,-0.201,-0.214
Goodwill_Intangibles,1.9,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,,,0.0
Inventory,29.2,28.0,31.3,32.3,33.4,29.7,27.9,25.5,24.4,23.6,25.1,24.1,31.1,20.7,20.5,20.9
LT_Debt,0.0,0.0,0.0,0.0,0.0,4.6,5.4,6.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,23.7,32.7,42.2,44.0,42.7,38.4,33.4,33.5,27.3,23.9,25.5,24.3,17.2,21.7,24.0,25.2
Shares_Diluted,37.425,37.217,39.031,38.825,38.893,34.451,30.377,29.388,29.295,29.033,28.832,28.742,28.005,27.651999999999997,27.534000000000002,27.451999999999998
Total_Assets,193.5,188.2,191.8,180.8,177.2,166.0,128.1,126.2,119.6,110.9,107.0,109.6,126.7,130.1,130.0,129.3
Total_Liabilities,59.9,48.4,50.8,43.3,46.1,49.6,50.6,52.1,47.4,38.1,30.9,32.8,36.0,32.6,28.4,22.5
