AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,312.9,338.0,311.7,292.5,270.8,254.3,144.0,121.6,90.5,61.6,68.1,68.5,,,
Current_Liabilities,116.5,171.4,96.5,20.7,20.8,21.7,23.5,28.2,25.6,21.8,24.3,34.4,,,
Diluted_EPS,-3.923,-0.484,-0.687,0.373,0.352,0.496,0.416,0.438,0.349,0.187,0.397,0.258,,,
Goodwill_Intangibles,414.1,684.0,684.0,685.5,687.6,689.8,692.1,697.9,705.3,712.9,720.8,728.8,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,39.5,34.8,38.7,41.3,42.2,42.2,44.2,44.1,46.0,42.6,66.6,327.7,0.0,0.0,0.0
Revenue,76.2,78.8,80.6,85.5,86.3,87.0,93.2,96.7,91.0,92.2,99.1,76.1,,,
Shares_Diluted,49.5534,49.5534,49.5534,49.5534,49.5918,46.0638,44.2904,44.2904,44.3499,44.2904,42.8143,49.7904,,,
Total_Assets,792.1,1030.0,1004.8,988.2,969.8,954.9,848.2,829.7,806.8,785.3,804.8,809.2,,,
Total_Liabilities,165.8,216.9,161.8,107.8,105.9,107.9,109.7,109.5,107.3,99.0,126.1,405.8,,,
