AAII_QTR_DATA,02/28/2023,11/30/2022,08/31/2022,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019
Current_Assets,204.0,219.5,221.6,227.8,236.6,247.3,260.6,265.1,132.3,208.4,170.2,162.6,208.3,191.8,196.3
Current_Liabilities,31.4,46.6,55.3,54.6,47.0,29.4,26.3,19.4,19.9,78.3,29.1,31.6,111.6,49.0,43.9
Diluted_EPS,-0.024,0.017,-0.02,-0.009,-0.013,-0.004,-0.087,-0.014,-0.285,-0.169,-0.199,-0.512,-0.041,-0.006,-0.144
Goodwill_Intangibles,54.5,55.4,56.2,57.3,58.1,16.7,17.0,19.1,1.7,1.8,1.8,3.2,3.3,3.1,1.5
Inventory,88.7,87.2,68.3,60.6,56.2,46.4,48.8,46.6,43.4,53.9,71.8,100.6,140.8,125.2,113.8
LT_Debt,0.1,0.1,2.4,2.6,2.9,3.1,4.9,5.1,56.3,57.9,106.3,81.6,2.1,80.3,46.1
Revenue,39.5,43.3,45.5,38.1,31.8,30.4,24.9,20.3,14.6,19.3,20.4,18.0,23.2,25.2,16.3
Shares_Diluted,311.9583,313.4706,313.7968,311.059,308.3575,305.6733,299.2362,287.7831,232.6548,203.1921,194.0825,175.37099999999998,164.8771,156.2365,155.9491
Total_Assets,551.7,573.2,577.1,583.6,585.1,545.4,554.0,576.7,392.8,473.4,435.1,433.7,502.3,469.5,428.5
Total_Liabilities,42.6,58.0,69.0,72.2,71.7,62.7,74.2,73.5,125.5,154.7,135.6,113.5,124.2,140.7,101.5
