AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,256.7,248.4,260.6,265.0,268.7,272.0,266.9,268.9,259.2,242.3,224.4,209.0,210.6,219.1,221.6,215.5,210.0,204.1
Current_Liabilities,186.4,175.5,181.4,171.4,170.5,162.6,152.3,162.5,158.8,149.1,138.5,133.7,135.7,132.9,130.7,116.9,117.4,115.6
Diluted_EPS,0.964,0.83,0.938,1.1,0.761,0.882,0.924,0.814,0.626,0.653,0.4579999999999999,0.6409999999999999,0.505,0.6859999999999999,0.7140000000000001,0.628,0.542,0.67
Goodwill_Intangibles,38.2,38.3,38.4,38.5,38.6,38.7,38.8,38.9,39.0,39.1,39.2,39.4,39.5,39.6,39.7,39.8,39.9,40.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,179.4,177.4,176.3,171.4,164.5,157.7,152.6,145.5,141.5,136.0,129.6,147.0,148.1,147.0,150.1,151.1,146.1,148.2
Shares_Diluted,17.487,17.65,17.803,17.845,18.211,18.232,18.22,18.196,18.18,18.174,18.114,18.323,18.526,18.771,18.787,18.858,18.984,19.089
Total_Assets,407.7,399.9,415.7,415.2,423.7,424.9,422.5,424.8,457.9,441.6,425.0,416.3,422.1,426.8,427.9,318.0,313.7,309.9
Total_Liabilities,212.9,202.1,210.0,202.9,208.8,201.1,192.9,204.4,248.0,239.2,226.9,226.5,228.7,226.0,224.0,123.2,121.5,119.9
