AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019
Current_Assets,59.9,45.8,46.3,61.0,30.0,10.8,,
Current_Liabilities,31.6,17.3,15.1,18.2,12.2,5.8,,
Diluted_EPS,-0.107,-0.304,-0.223,-0.03,0.135,0.042,0.05,0.023
Goodwill_Intangibles,0.9,1.0,0.4,0.0,0.0,0.0,,
Inventory,13.3,13.0,12.3,15.1,7.4,1.9,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,109.6,100.4,102.8,68.1,69.9,27.0,61.8,15.3
Shares_Diluted,32.7066,26.4045,25.5302,23.5943,20.446,20.0,,
Total_Assets,71.2,57.9,58.7,66.5,33.9,10.9,,
Total_Liabilities,33.8,20.4,19.0,22.3,15.1,5.8,,
