AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,66.0,68.8,72.0,76.2,78.9,81.5,60.7,62.6,61.0,62.2,64.3,63.3,62.3,63.8,62.8,62.8
Current_Liabilities,3.8,3.0,2.8,4.2,2.5,1.8,2.2,1.8,2.8,1.8,2.2,1.7,1.8,1.4,2.2,1.8
Diluted_EPS,-0.082,-0.069,-0.042,-0.073,-0.088,-0.004,-0.066,-0.083,-0.10099999999999999,-0.062,-0.045,-0.055,-0.09,-0.111,-0.005,-0.162
Goodwill_Intangibles,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,4.0,,,,,,,0.0,0.0,0.0,0.0
Shares_Diluted,49.0456,49.0432,49.0475,48.9878,48.7984,47.5353,44.9646,44.6437,44.0916,43.9493,43.7455,43.3433,43.069,42.4679,41.9006,41.8791
Total_Assets,81.2,84.2,87.4,91.6,93.7,96.1,75.4,77.3,75.8,77.0,79.2,78.2,77.2,78.5,77.2,77.3
Total_Liabilities,4.6,3.8,3.7,5.1,4.4,3.7,4.1,3.7,4.7,3.8,4.3,3.9,4.0,3.5,4.1,3.7
