AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,799.2,739.0,817.9,716.5,757.7,825.9,873.6,748.5
Current_Liabilities,440.2,455.0,541.3,527.1,528.5,567.7,497.4,475.5
Diluted_EPS,-0.091,-0.086,-0.131,-0.003,-0.089,-0.041,-0.089,0.005
Goodwill_Intangibles,370.2,381.5,383.6,385.7,387.1,386.8,384.8,381.5
Inventory,27.9,21.3,19.6,19.9,17.8,25.2,27.9,19.0
LT_Debt,991.6,969.3,991.3,991.6,1057.4,1082.6,961.9,849.3
Revenue,253.4,264.4,273.3,278.1,272.7,275.1,272.1,269.8
Shares_Diluted,149.2275,148.0588,124.9156,116.1967,116.1967,116.1967,113.8109,113.1658
Total_Assets,2010.4,2005.6,2123.0,2035.9,2103.5,2182.3,2000.6,1858.0
Total_Liabilities,1454.9,1452.8,1564.3,1553.3,1621.5,1690.5,1504.1,1368.6
