AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,43.7,39.9,38.1,43.5,42.6,47.3,50.2,51.0,44.4,44.6,31.7,43.9,51.1,68.3,38.1,39.1,56.0,74.2,77.4
Current_Liabilities,40.4,39.5,36.6,29.6,24.2,22.0,25.0,23.0,20.1,21.1,18.4,14.9,15.4,18.6,20.1,24.6,29.6,33.0,21.3
Diluted_EPS,0.109,-0.227,-0.235,-0.359,-0.319,-0.716,-0.371,-0.334,-0.413,-0.602,-0.492,-0.069,-0.4920000000000001,-0.478,-0.736,-0.82,-0.59,-0.56,-0.636
Goodwill_Intangibles,1.4,1.4,1.5,0.0,0.0,0.1,0.1,0.1,0.1,0.1,7.4,7.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2
Inventory,7.0,5.8,6.7,5.0,4.6,4.0,2.9,2.8,2.8,2.5,3.2,3.2,3.1,2.9,4.1,4.6,5.1,5.4,4.5
LT_Debt,25.2,33.4,38.7,43.8,47.7,51.6,32.7,34.1,34.2,34.3,60.3,61.5,60.9,60.3,59.8,46.9,40.7,42.6,44.1
Revenue,11.1,10.7,11.5,13.3,12.3,11.1,13.3,15.3,11.1,7.1,8.3,21.7,8.8,16.4,12.4,11.1,12.6,16.8,13.3
Shares_Diluted,73.7929,54.4529,53.4249,45.4625,41.4658,40.417,39.2249,37.0653,35.5633,33.826,33.6194,33.5892,33.5697,26.4477,25.0315,24.9809,24.9636,24.8955,23.6462
Total_Assets,61.3,57.1,51.8,56.3,56.5,62.0,65.3,66.9,61.9,62.9,50.4,63.5,64.5,78.5,48.8,50.4,68.0,86.9,90.0
Total_Liabilities,170.5,175.6,159.7,152.7,149.7,144.1,125.6,120.6,113.7,111.4,86.9,84.9,85.3,84.6,83.3,75.1,74.0,76.8,66.6
