AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1903.0,2028.0,2086.0,2051.0,2085.0,2044.0,2297.0,1991.0,2642.0,3026.0,2670.0,2086.0,1950.0,1921.0,2245.0,2228.0,2335.0,2330.0,2387.0
Current_Liabilities,1225.0,1514.0,1409.0,1234.0,1115.0,1180.0,1288.0,986.0,963.0,1153.0,965.0,882.0,900.0,962.0,1001.0,925.0,965.0,879.0,852.0
Diluted_EPS,-0.08,-0.368,-0.219,0.155,0.379,0.112,0.241,0.172,0.491,0.122,0.678,0.565,0.595,0.095,0.155,0.284,0.509,0.1369999999999999,0.404
Goodwill_Intangibles,5448.0,5450.0,5446.0,5441.0,5432.0,4841.0,4860.0,4680.0,4684.0,3398.0,3403.0,3403.0,3290.0,3266.0,3214.0,3228.0,2978.0,2957.0,2967.0
Inventory,269.0,268.0,252.0,213.0,184.0,178.0,142.0,189.0,145.0,154.0,164.0,152.0,218.0,169.0,147.0,154.0,165.0,,132.0
LT_Debt,4040.0,3731.0,3608.0,3463.0,3567.0,2928.0,2804.0,3335.0,3991.0,3424.0,2970.0,2487.0,2365.0,2316.0,2405.0,2409.0,2414.0,2418.0,2422.0
Revenue,1303.0,1357.0,1392.0,1349.0,1315.0,1372.0,1328.0,1311.0,1318.0,1376.0,1324.0,1263.0,1261.0,1336.0,1321.0,1261.0,1257.0,1332.0,1297.0
Shares_Diluted,113.0,114.0,114.0,116.0,116.0,116.0,116.0,116.0,116.0,115.0,115.0,115.0,116.0,116.0,116.0,116.0,116.0,117.0,114.0
Total_Assets,14539.0,14550.0,14479.0,14242.0,14124.0,13493.0,13446.0,12780.0,13407.0,12525.0,11895.0,11161.0,10895.0,10781.0,10881.0,10795.0,10787.0,9783.0,9719.0
Total_Liabilities,8723.0,8701.0,8575.0,8303.0,8164.0,7566.0,7535.0,7559.0,8155.0,7721.0,7091.0,6423.0,6175.0,6128.0,6235.0,6170.0,6176.0,5223.0,5177.0
