AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,6259.5,6086.4,5053.7,5378.4,5185.7,5109.6,4591.4,5175.6,4883.2,4928.0,4631.7,4907.7,5090.0,4815.1,4344.5,5038.0
Current_Liabilities,7198.2,6953.1,5719.5,6478.5,6190.4,5651.6,4594.4,4358.3,4459.6,5220.2,4521.9,4865.8,6342.6,5000.6,4297.7,4842.1
Diluted_EPS,2.207,1.409,1.151,1.884,2.422,1.514,1.491,2.554,2.16,1.155,0.889,2.053,1.6780000000000002,0.873,1.069,3.721
Goodwill_Intangibles,11061.2,11062.8,11136.1,11065.1,11183.3,11221.3,11520.3,11504.3,11510.5,11544.1,11739.3,11848.0,12005.5,12083.5,12158.3,12253.2
Inventory,2411.6,2328.6,1927.2,1816.0,1804.1,1847.3,1804.1,1672.8,1788.6,1954.8,1889.6,1825.0,1894.9,1993.4,1815.3,1861.3
LT_Debt,8593.6,8592.3,8590.9,7604.9,7603.8,7862.4,8266.9,8266.9,8289.4,8289.2,8050.7,8043.0,7209.5,8702.6,8708.1,8710.8
Revenue,5872.3,4998.7,4762.1,5146.7,5379.8,4656.0,4488.8,5122.2,4604.0,4146.7,4114.4,4867.7,4877.9,4040.9,4064.2,4731.5
Shares_Diluted,261.8,263.1,264.1,266.6,267.8,270.6,272.9941,276.3335,275.8612,278.5826,279.774,280.8156,280.688,281.009,94.44,95.1353
Total_Assets,22052.8,21730.4,20666.7,20736.6,20519.6,20435.0,20401.6,20809.7,20494.5,20570.3,20496.2,20864.3,21186.1,20961.6,19134.3,19980.7
Total_Liabilities,19828.2,19496.1,18229.5,18046.3,17679.2,17356.3,16790.8,16602.4,16624.6,17281.2,16372.9,16841.5,17438.7,17501.6,15403.5,16005.9
