AAII_QTR_DATA,06/25/2022,03/26/2022,12/31/2021,09/25/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,267.7,254.8,184.8,179.0,5.9,4.5,5.8,13.4,13.4,14.1,13.3,1.3
Current_Liabilities,63.2,92.1,54.0,67.4,5.2,1.9,1.4,0.7,0.1,0.1,0.2,0.1
Diluted_EPS,0.154,0.176,0.043,-0.164,-0.103,-0.065,-0.065,-0.016,-0.004,-0.013,-0.01,-0.033
Goodwill_Intangibles,11.6,11.6,11.7,11.8,,,,,,,,0.0
Inventory,141.0,168.0,107.2,104.6,,,,,,,,0.0
LT_Debt,101.7,110.0,111.0,111.4,0.0,3.8,3.7,0.0,0.0,0.0,0.0,0.0
Revenue,214.6,172.8,161.6,28.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Shares_Diluted,191.444,193.9344,185.5698,82.4639,24.4835,23.8106,23.3449,21.8106,21.8106,21.8106,21.8106,21.8106
Total_Assets,495.4,483.0,415.9,411.4,18.5,16.3,17.3,13.4,13.4,14.1,13.3,13.7
Total_Liabilities,203.8,219.4,186.8,192.5,5.2,5.7,5.1,0.7,0.1,0.1,0.2,0.1
