AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,772.8,708.0,701.5,837.1,837.7,887.0,788.3,886.2,896.5,993.9,967.3,852.8,726.1,849.2,882.4
Current_Liabilities,636.4,604.6,566.7,593.5,619.1,687.8,572.3,589.3,585.8,590.2,436.7,516.8,478.9,501.8,421.3
Diluted_EPS,0.028,-0.09,-0.042,0.166,0.329,-0.054,-0.88,-0.018,-0.302,0.037,-0.121,-0.256,-0.373,-0.0069999999999999,-1.319
Goodwill_Intangibles,64.8,67.3,70.1,26.2,26.7,27.2,26.6,28.2,28.1,27.8,28.2,28.6,29.3,13.3,11.1
Inventory,253.2,209.4,181.1,260.2,269.1,214.0,180.0,209.0,239.8,188.2,177.9,184.3,175.8,177.8,202.5
LT_Debt,1653.3,1660.0,1659.1,1658.9,1659.5,1654.3,1645.5,1646.2,1585.5,1533.1,1596.1,1324.2,1319.2,1324.9,1292.5
Revenue,398.7,433.8,467.6,561.2,511.4,574.3,484.9,546.0,412.4,423.9,415.7,269.2,313.9,415.6,365.2
Shares_Diluted,262.3249,261.9592,261.8961,262.251,262.2672,261.5563,261.5175,261.4523,261.3211,261.2722,261.2722,261.2722,261.2722,261.2722,261.2722
Total_Assets,5899.8,5843.1,5791.5,5919.7,6129.8,6235.1,6084.4,6196.8,5983.1,6137.6,6037.7,5798.2,5592.3,5713.7,5499.4
Total_Liabilities,3773.1,3720.0,3669.7,3757.1,4020.0,4240.4,4071.7,3956.1,3799.5,3902.0,3822.3,3599.1,3314.6,3346.6,3170.7
