AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,16.3,18.3,4.8,3.8,4.9,3.5,2.6,2.2,4.0,4.1,0.7,1.4
Current_Liabilities,5.4,6.6,6.0,6.0,8.8,9.3,6.1,5.9,6.2,6.5,13.8,13.2
Diluted_EPS,-0.079,-0.148,0.015,-0.121,-0.199,-0.18,-0.168,-0.185,-0.23399999999999999,-0.27,-0.204,-0.077
Goodwill_Intangibles,8.8,8.9,8.7,8.9,9.1,9.1,9.2,9.5,9.7,6.2,6.3,6.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.2,0.2,2.0,2.7,1.3,0.4,2.2,2.2,2.1,0.4,0.4,0.4
Revenue,3.5,3.1,3.5,3.5,2.6,3.3,4.2,4.4,3.8,2.8,3.3,2.5
Shares_Diluted,25.1432,13.4486,12.5509,11.84,10.1843,9.6113,8.5964,8.3663,8.1062,5.9199,4.6019,12.6618
Total_Assets,32.5,33.6,19.7,19.4,21.9,21.1,20.4,21.0,22.4,18.0,11.1,11.5
Total_Liabilities,6.8,7.9,9.3,10.5,11.6,11.4,10.4,10.7,10.8,8.8,13.4,12.8
