AAII_QTR_DATA,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
Current_Assets,1547.9,1451.6,1610.6,1274.4,1672.7,1621.5,1770.5,1590.5
Current_Liabilities,1987.4,1178.3,2215.7,1275.0,1403.8,1331.9,1336.8,1214.9
Diluted_EPS,,-16.394,3.122,-967.474,9.779,-223.473,10.354,-82.803
Goodwill_Intangibles,943.9,298.0,1228.7,569.2,1647.1,1673.9,1787.5,1810.2
Inventory,27.0,28.8,29.3,27.9,24.7,27.6,37.4,36.0
LT_Debt,2985.7,3086.3,3071.1,3089.8,4036.0,4076.6,4166.9,3781.8
Revenue,632.7,639.6,648.8,669.0,661.8,671.0,679.0,706.9
Shares_Diluted,,27.5965,27.6352,0.1534,0.2647,0.2793,0.1944,0.198
Total_Assets,4843.6,4237.6,5715.4,4694.7,6348.7,6335.5,6560.4,5992.1
Total_Liabilities,5121.8,4478.1,5831.9,4569.8,6331.4,6320.8,6510.9,5941.2
