AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,853.2,854.3,768.0,872.6,920.4,983.6,1050.9,909.9,1025.0,991.8,994.7,917.7,795.7,558.2,476.3
Current_Liabilities,292.5,284.9,212.6,251.2,254.0,279.1,245.6,316.2,321.6,344.6,557.7,488.2,466.5,284.0,210.7
Diluted_EPS,0.156,0.266,-0.371,-0.167,-2.352,-0.296,-0.387,-0.415,0.089,0.231,0.348,0.3379999999999999,-0.022,0.6829999999999999,0.033
Goodwill_Intangibles,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,121.8,121.8,121.8,119.3,118.6,118.6,116.1
Inventory,294.5,268.6,258.9,270.3,250.8,240.6,230.5,230.6,224.3,215.9,222.5,209.8,212.1,209.1,189.9
LT_Debt,682.2,684.2,688.6,689.5,671.2,681.6,687.8,503.7,591.7,590.7,441.5,505.0,552.8,548.4,587.1
Revenue,309.9,332.5,294.0,288.2,263.0,330.4,322.0,315.0,295.4,366.3,378.3,593.6,262.2,245.8,216.0
Shares_Diluted,184.872,183.845,183.783,183.777,182.362,182.52,182.447,181.599,177.234,179.728,178.131,175.9315,168.6955,170.929,158.46200000000005
Total_Assets,6082.2,6021.3,5958.8,6090.2,6093.5,6659.9,6582.1,6535.5,6455.8,6484.7,6466.4,6292.2,6163.2,5954.3,5638.8
Total_Liabilities,1695.5,1693.6,1689.5,1734.8,1697.7,1837.5,1679.4,1569.6,1671.4,1689.2,1742.7,1728.3,1769.1,1581.0,1527.2
