AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,943.0,1035.0,1121.0,1244.0,1273.0,1260.0,1407.0,1649.0,1602.0,1758.0,1352.0,1543.0,1648.0
Current_Liabilities,522.0,530.0,527.0,587.0,547.0,429.0,507.0,591.0,613.0,572.0,593.0,636.0,630.0
Diluted_EPS,-0.84,-0.894,-0.931,-0.815,-1.183,-0.807,-2.09,-0.87,-1.194,-1.385,-1.57,-1.307,-0.78
Goodwill_Intangibles,334.0,336.0,336.0,338.0,336.0,301.0,301.0,307.0,377.0,383.0,386.0,393.0,393.0
Inventory,187.0,157.0,138.0,134.0,124.0,132.0,135.0,144.0,159.0,158.0,170.0,172.0,166.0
LT_Debt,230.0,227.0,226.0,331.0,312.0,203.0,197.0,193.0,203.0,201.0,46.0,13.0,12.0
Revenue,391.0,398.0,419.0,455.0,371.0,184.0,362.0,456.0,462.0,489.0,494.0,536.0,526.0
Shares_Diluted,111.96,111.84,111.7,111.59,111.59,111.58,111.47,111.52,111.4,96.06,87.24,87.19,87.15
Total_Assets,1796.0,1900.0,1989.0,2288.0,2279.0,2177.0,2321.0,2743.0,2855.0,2967.0,2519.0,2632.0,2728.0
Total_Liabilities,862.0,870.0,867.0,1049.0,981.0,763.0,839.0,1014.0,1044.0,1000.0,841.0,806.0,792.0
