AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,257.8,304.3,313.0,315.8,325.3,282.8,289.3,297.0,248.0,245.9,235.0,247.3,241.2,236.3,215.7,193.1,202.1,201.1,201.1
Current_Liabilities,165.8,169.4,179.6,167.5,187.9,164.7,158.5,169.3,169.1,171.6,157.1,146.9,143.3,137.2,139.8,136.6,116.6,74.7,75.5
Diluted_EPS,1.366,1.599,1.926,3.622,1.573,1.485,0.858,1.525,0.404,-0.17,0.598,0.415,0.295,0.853,0.782,0.778,0.64,0.95,0.759
Goodwill_Intangibles,512.4,461.0,443.7,447.8,416.3,421.5,397.0,400.8,398.4,390.0,386.0,389.4,400.8,348.9,350.5,344.9,310.2,312.8,299.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.1,,,,2.2,
LT_Debt,169.0,122.4,118.1,158.0,163.9,165.0,161.3,161.7,117.2,117.4,116.6,136.5,136.9,72.2,72.7,57.3,47.3,47.3,40.4
Revenue,427.1,481.2,510.0,982.2,467.0,459.9,419.6,782.9,362.2,350.3,332.0,587.2,305.6,319.7,313.7,302.9,279.0,356.6,331.4
Shares_Diluted,26.479,26.707,26.902,26.9505,27.018,27.115,27.144,27.2475,27.4345,27.328,27.606,27.6975,28.1085,28.053,28.082,28.373,28.452,28.851,29.095
Total_Assets,1226.6,1208.1,1186.1,1197.1,1166.8,1117.8,1070.5,1081.8,1015.9,1047.4,1048.2,1072.5,1066.2,990.9,980.6,936.6,885.6,760.2,743.1
Total_Liabilities,540.9,500.8,503.4,532.8,555.0,524.2,515.0,531.5,471.2,500.1,496.0,506.2,500.4,413.7,419.5,386.5,332.1,207.0,194.7
