AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,523.4,615.6,662.4,629.1,581.3,556.2,566.8,561.1,581.5,664.5,540.1,306.3,424.1,417.4,388.5,665.5
Current_Liabilities,263.6,326.0,176.6,160.2,135.1,115.2,111.9,120.4,134.6,180.2,145.5,135.9,125.4,134.5,131.4,125.0
Diluted_EPS,0.262,0.195,0.068,0.208,0.167,0.067,0.106,-0.039,-0.365,0.108,0.364,0.308,0.411,0.325,0.287,0.198
Goodwill_Intangibles,1155.4,1171.7,429.5,432.4,436.6,440.7,444.9,449.1,453.3,457.5,461.7,434.3,438.2,428.2,433.8,437.4
Inventory,3.0,1.7,1.2,4.1,1.2,0.5,0.5,1.8,2.8,2.8,0.9,2.6,2.5,3.4,5.1,6.1
LT_Debt,1986.2,1990.0,1740.5,1743.3,1746.1,1748.9,1751.8,1754.5,1757.3,1760.1,1687.8,1155.3,1157.1,1158.6,1160.1,1161.7
Revenue,224.4,186.7,183.6,154.3,137.3,111.9,133.8,105.4,40.2,127.2,191.5,166.8,181.7,148.8,174.4,136.7
Shares_Diluted,85.197,84.635,84.152,83.879,83.837,83.707,81.923,80.221,79.96600000000001,79.723,81.414,83.807,84.835,84.425,86.508,88.458
Total_Assets,2884.1,2992.4,2016.0,1949.7,1899.6,1865.0,1849.7,1801.6,1800.0,1875.6,1717.2,1420.2,1523.5,1509.6,1353.4,1621.4
Total_Liabilities,3069.5,3205.1,2661.3,2610.3,2580.6,2562.7,2555.6,2521.2,2518.3,2567.4,2423.6,1858.8,1832.6,1855.6,1728.0,1722.9
