AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,338.0,364.1,311.1,325.8,353.8,392.1,425.1,430.4,471.8,487.3,233.2,255.4,279.8,307.8,245.6,263.6,199.6,209.1,128.8
Current_Liabilities,31.2,39.2,30.2,24.3,22.6,22.2,24.5,25.4,40.5,32.6,32.0,20.7,21.1,18.3,22.2,15.1,20.6,15.4,10.3
Diluted_EPS,-0.734,-0.874,-0.872,-0.831,-0.666,-0.686,-0.785,-0.547,-0.653,-1.082,-0.527,-0.4539999999999999,-0.449,-0.388,-0.3829999999999999,-0.379,-0.431,-0.655,-0.403
Goodwill_Intangibles,64.9,64.9,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,19.3,19.3,19.2,19.2,19.2,19.1,19.1,19.1,54.6,54.1,61.1,65.1,64.6,45.0,44.1,43.2,42.3,41.4,40.6
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,79.4535,76.3752,66.2155,65.4765,64.5097,64.4559,63.8254,63.0612,61.5744,56.2912,55.189,55.1585,54.8831,51.2291,50.3646,49.2672,45.1228,41.7158,39.9006
Total_Assets,514.8,551.8,417.3,431.9,460.2,497.0,530.2,535.2,576.5,590.8,335.5,353.1,372.8,372.1,299.9,308.7,242.1,251.3,195.0
Total_Liabilities,55.9,62.1,50.0,44.2,42.5,42.3,44.6,45.7,96.5,87.3,93.7,86.5,86.7,64.8,68.0,60.2,65.1,57.3,51.4
