AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,462.5,532.1,711.9,859.2,969.9,1145.1,1187.8,1238.3,1356.4,1345.9,1376.4,1213.0,1519.4,1376.8,1246.1,1180.6,1181.0,1091.6
Current_Liabilities,594.9,674.1,787.6,775.8,829.4,1901.1,1723.1,1720.5,1829.3,1745.0,1595.6,1528.9,1657.6,1456.1,1472.2,1402.2,1223.8,1048.0
Diluted_EPS,-3.09,-10.36,-4.877,-10.498,7.652,-18.675,-13.488,-17.934,-3.784,-5.903,-0.009,-0.283,-0.0819999999999999,-0.162,-0.012,-0.151,-0.009,-0.021
Goodwill_Intangibles,18.4,17.6,16.9,16.1,15.6,43.4,43.6,43.8,44.6,88.5,90.6,90.4,96.1,95.4,93.8,94.8,92.4,90.1
Inventory,2.3,3.0,3.2,3.4,3.6,4.8,5.6,4.9,6.4,24.1,23.5,22.3,22.0,25.1,27.5,26.5,22.8,24.8
LT_Debt,209.5,136.4,129.6,259.0,254.3,164.1,344.3,351.6,339.0,356.2,403.4,216.4,213.6,216.4,10.9,0.3,0.1,0.1
Revenue,280.8,287.6,529.2,255.5,1619.4,400.3,438.4,394.5,1524.4,1154.9,1149.1,740.7,5074.8,3781.8,1376.9,1077.1,1362.8,1084.4
Shares_Diluted,20.2275,4.8509,19.4037,4.8509,4.8509,4.8437,4.8437,4.8437,77.4986,15.5392,388.4806,388.4806,388.4806,242.5427,242.5427,242.5427,384.4087,374.5148
Total_Assets,1104.1,1162.2,1328.7,1494.4,1607.8,2522.6,2605.8,2656.6,2877.1,2930.5,2972.2,2732.3,3057.1,2815.1,2648.1,2591.6,1865.2,1688.5
Total_Liabilities,1005.3,1011.9,1128.3,1252.9,1314.3,2506.9,2503.2,2492.4,2623.6,2588.7,2515.5,2268.5,2442.1,2216.3,2030.7,1983.3,1241.1,1064.9
