AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,16.5,17.7,13.9,12.3,9.5,5.9,11.6,5.6,10.8,6.8,14.5,9.8,12.2,11.4,20.7
Current_Liabilities,139.7,134.4,117.2,104.2,90.0,29.7,31.3,32.8,28.5,26.8,7.0,8.3,9.6,7.5,10.0
Diluted_EPS,-0.07,-0.103,-0.107,-0.129,-0.115,-0.039,-0.051,-0.069,-0.048,-0.053,-0.044,-0.077,-0.094,-0.63,-0.02
Goodwill_Intangibles,16.4,32.8,32.8,32.8,32.9,32.9,32.9,32.9,32.1,32.1,32.1,31.5,31.3,31.2,30.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.1,0.3,0.3,0.4,0.4,48.7,47.7,35.2,33.5,25.2,46.3,35.4,27.6,20.6,19.8
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,101.7072,101.4721,101.4711,101.4711,101.4287,100.8782,100.8773,100.8773,100.8626,100.7268,100.6997,100.6383,100.6258,100.8891,100.5178
Total_Assets,620.8,665.7,648.0,643.7,639.4,632.3,636.8,626.7,612.3,605.9,615.3,593.9,588.4,585.7,638.5
Total_Liabilities,183.9,222.4,194.7,180.0,163.7,149.3,150.1,136.9,129.0,119.8,124.3,111.1,103.1,93.7,94.9
