AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,653.4,695.2,677.1,683.8,664.0,711.7,710.8,644.4,635.7,567.6,633.1,604.7,593.0,542.6,551.4,523.5,535.1,492.5,531.2
Current_Liabilities,502.2,461.1,488.4,529.7,525.7,456.4,496.1,501.9,508.9,432.3,450.1,446.4,413.1,362.7,332.7,344.9,378.2,298.2,331.5
Diluted_EPS,-0.235,-0.203,0.181,0.116,0.007,-0.122,0.253,0.238,0.06,-0.114,-0.059,-0.023,-0.198,-0.122,0.243,0.308,-0.035,-0.086,-0.099
Goodwill_Intangibles,2177.2,2181.0,2183.1,2191.8,2206.8,2139.5,2148.4,2151.2,2133.7,2124.2,2080.6,2105.6,2120.6,2065.2,2061.9,2070.0,2073.8,2044.5,2057.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.5,27.5,30.0,28.4,26.5,25.2,24.5,25.2,23.8
LT_Debt,1344.9,1409.5,1330.7,1336.4,1259.3,1204.0,1130.6,1121.8,1123.4,1125.8,1142.1,1167.1,1221.9,1133.9,1134.2,1145.8,1147.5,1139.6,1141.3
Revenue,650.4,655.9,723.4,747.4,711.9,591.8,673.7,673.6,651.9,554.4,608.1,608.1,559.1,570.7,624.7,657.2,596.6,526.0,581.8
Shares_Diluted,93.475,93.252,84.529,93.436,100.608,105.259,105.774,105.947,105.67,105.148,103.931,103.793,103.651,103.307,103.552,102.999,102.785,102.502,110.603
Total_Assets,3278.3,3329.7,3305.5,3317.0,3294.6,3245.1,3237.6,3176.7,3138.4,3057.2,3071.0,3096.5,3103.9,2986.9,2928.6,2915.9,2918.6,2836.9,2891.9
Total_Liabilities,2092.4,2128.4,2088.7,2119.6,2041.1,1910.6,1894.9,1864.1,1856.6,1788.5,1799.5,1829.4,1843.3,1703.8,1644.8,1661.1,1694.6,1616.1,1664.6
