AAII_QTR_DATA,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2013,01/31/2013,10/31/2012,07/31/2012
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,73.9
Current_Liabilities,0.1,0.0,0.0,0.0,0.0,10.2,,,,10.2,,10.2,6.9
Diluted_EPS,-0.001,-0.001,-0.007,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.087
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.3
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,15.1
Shares_Diluted,37.2395,37.2395,37.2395,37.2395,37.2395,,,,,37.6785,,38.9915,37.2395
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,130.8
Total_Liabilities,0.1,0.0,0.0,0.0,0.0,,,,,,,,6.9
