AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,1115.1,952.2,1615.4,753.3,732.3,422.5,271.6,339.4
Current_Liabilities,1249.7,901.0,1225.2,665.1,691.4,508.6,341.2,575.3
Diluted_EPS,6.233,24.138,15.479,3.461,3.523,-2.18,38.48,-0.175
Goodwill_Intangibles,,,,112.2,112.8,113.5,114.2,
Inventory,43.0,28.3,29.0,28.3,32.8,29.4,33.9,35.7
LT_Debt,393.4,392.9,392.5,1041.9,1044.5,674.2,710.0,487.5
Revenue,789.4,653.0,1579.9,402.0,364.0,325.4,258.1,271.1
Shares_Diluted,20.99,19.306,20.648,20.786,20.822,20.0,19.991,318.287
Total_Assets,3062.4,3007.9,3026.8,2999.5,2936.7,2297.2,2159.0,2506.8
Total_Liabilities,1864.3,1566.0,1993.9,2095.1,2100.6,1432.4,1243.1,3316.8
