AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,37.0,38.1,40.2,36.9,35.5,35.5,35.3,32.6,40.2,54.4,39.9,32.0,25.6,27.3,29.3,38.1
Current_Liabilities,42.8,47.8,60.8,60.7,48.5,52.4,48.4,48.4,40.9,39.5,35.6,38.9,32.5,33.5,35.0,30.8
Diluted_EPS,0.693,1.001,0.742,0.714,-0.343,0.711,0.448,0.307,0.35700000000000004,-0.235,0.141,0.032,0.269,0.359,-0.14,0.114
Goodwill_Intangibles,420.7,420.7,421.4,421.4,421.4,421.5,422.5,424.1,430.2,430.2,430.4,323.2,328.2,328.2,328.3,329.3
Inventory,7.6,7.6,7.3,7.4,7.3,7.4,7.3,7.4,7.4,7.2,7.0,6.7,6.8,6.8,6.8,6.9
LT_Debt,577.3,576.5,557.6,489.5,463.0,433.3,452.0,461.1,495.0,519.3,495.1,354.6,361.3,357.7,364.1,358.5
Revenue,90.6,98.2,95.9,95.0,88.3,96.6,90.1,84.4,77.5,77.5,71.1,66.1,67.8,69.1,66.5,64.2
Shares_Diluted,15.712,16.369,17.969,18.246,17.967,18.1655,18.629,17.932,17.889,17.805,18.167,17.768,17.988,18.097,18.781,19.161
Total_Assets,1151.4,1180.3,1178.6,1164.0,1169.0,1157.7,1145.8,1120.6,1134.7,1120.6,1129.8,952.1,957.4,944.5,917.5,948.7
Total_Liabilities,1028.6,1060.3,1050.6,971.5,936.1,906.2,905.3,887.9,906.2,898.1,903.2,727.6,732.8,716.4,696.0,706.9
