AAII_QTR_DATA,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018
Current_Assets,1.7,2.3,3.7,3.7,4.5,6.1,5.5,3.2
Current_Liabilities,11.1,10.2,9.8,7.5,5.8,4.6,4.7,2.6
Diluted_EPS,-0.051,-0.052,-0.064,-0.082,-0.08,-0.114,-0.057,-0.079
Goodwill_Intangibles,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1
Inventory,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.4,0.8,2.0,3.7,1.4,1.4,0.7,0.7
Shares_Diluted,55.5152,49.6687,48.2942,44.1404,43.3327,39.4781,30.4629,28.5469
Total_Assets,2.7,3.7,5.2,4.4,5.0,6.6,6.0,3.7
Total_Liabilities,12.4,10.9,10.5,7.6,5.9,4.8,4.8,2.8
