AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,4.2,4.3,3.4,3.1,2.0,1.6,2.2,3.6,2.3,2.8,3.0,3.7
Current_Liabilities,3.1,2.0,1.8,1.7,0.9,0.7,1.2,2.4,0.9,1.2,1.2,1.8
Diluted_EPS,0.003,0.022,0.028,0.018,-0.003,-0.011,-0.012,-0.016,-0.019,-0.017,-0.004,0.002
Goodwill_Intangibles,2.2,,,,,,,,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.7,0.3,0.4,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,4.7,3.4,3.1,3.9,4.8,2.1,2.1,3.2,3.7,1.2,1.4,2.4
Shares_Diluted,12.6653,12.2862,12.7661,11.8374,11.2118,11.2118,11.2118,11.2118,11.2078,11.2018,11.2018,11.5932
Total_Assets,6.9,4.7,3.8,3.3,2.2,1.8,2.4,3.8,2.5,3.0,3.0,3.7
Total_Liabilities,4.0,2.3,2.2,2.1,1.2,0.7,1.2,2.5,1.0,1.3,1.2,1.8
