AAII_QTR_DATA,09/30/2020,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
Current_Assets,0.0,15.4,10.7,15.6,14.9,,,
Current_Liabilities,0.0,5.5,1.4,5.8,5.1,,,
Diluted_EPS,-0.002,0.014,0.004,-0.006,0.003,0.008,0.014,0.023
Goodwill_Intangibles,,1.1,1.1,1.0,1.0,,,
Inventory,,1.5,1.5,1.8,1.7,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,1.9,1.9,1.9,2.6,1.5,1.9,2.2
Shares_Diluted,9.7013,19.484,19.484,19.484,19.484,19.484,19.484,19.484
Total_Assets,0.0,22.5,17.9,22.0,21.3,,,
Total_Liabilities,0.0,7.2,3.1,7.5,6.8,,,
