AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,39.9,47.3,55.2,74.4,88.5,109.0,113.1,107.6
Current_Liabilities,9.1,11.0,11.0,12.5,18.6,19.8,17.2,20.3
Diluted_EPS,-0.066,-0.162,-0.076,-0.083,-0.042,0.03,0.053,-0.042
Goodwill_Intangibles,7.7,8.0,8.4,9.0,9.5,3.7,2.7,1.2
Inventory,1.0,1.2,0.9,1.1,2.5,1.8,2.0,1.3
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,7.1,7.6,10.7,13.6,24.0,29.4,26.8,9.1
Shares_Diluted,83.3459,83.1177,94.6213,95.352,101.6019,107.403,105.9573,105.3984
Total_Assets,62.6,70.4,85.0,101.4,113.7,127.3,129.3,120.1
Total_Liabilities,27.7,30.5,32.1,29.9,34.0,34.5,33.2,30.0
