AAII_QTR_DATA,01/29/2023,10/30/2022,07/31/2022,05/01/2022,01/30/2022,10/31/2021,08/01/2021,05/02/2021,01/31/2021,11/01/2020,08/02/2020,05/03/2020,02/02/2020,11/03/2019,08/04/2019
Current_Assets,2211.0,2455.0,2461.0,2202.0,1767.0,1696.9,1508.3,1562.8,,,,,,,
Current_Liabilities,726.0,987.0,1079.0,1066.0,839.0,842.6,744.8,694.1,,,,,,,
Diluted_EPS,0.309,0.65,0.67,0.504,0.285,0.395,0.191,0.112,-0.004,0.109,0.1,-0.02,-0.051,0.102,0.111
Goodwill_Intangibles,2330.0,2359.0,2351.0,2361.0,2386.0,2414.7,2314.2,2013.0,,,,,,,
Inventory,1047.0,1148.0,1166.0,1063.0,856.0,721.2,593.2,509.2,,,,,,,
LT_Debt,1444.0,1537.0,1592.0,1510.0,1456.0,1459.0,1462.0,2251.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1374.0,1818.0,1861.0,1598.0,1246.5,1404.8,1297.6,1055.0,831.8,1012.5,955.9,842.1,733.2,952.1,924.0
Shares_Diluted,246.2715,246.2622,246.1759,246.1455,248.5649,244.5821,138.9784,240.688,,,,,,,
Total_Assets,4909.0,5190.0,5148.0,4894.0,4434.0,4380.8,4053.3,3803.2,,,,,,,
Total_Liabilities,3162.0,3486.0,3598.0,3458.0,3109.0,3157.5,2981.4,3104.1,,,,,,,
