AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1018.5,886.4,875.3,833.6,1719.6,1036.2,1134.9,1051.5,1007.7,980.6,857.3,845.9
Current_Liabilities,596.8,559.1,559.3,495.2,1360.6,696.7,745.1,704.7,679.5,636.0,514.4,533.6
Diluted_EPS,0.684,1.032,-0.656,0.106,-0.11,0.632,-0.424,0.804,1.137,0.369,1.031,0.24
Goodwill_Intangibles,1309.4,875.6,883.5,885.3,888.6,893.5,899.7,904.1,911.8,891.4,896.9,903.8
Inventory,358.0,273.6,253.8,255.7,267.1,339.1,309.9,336.5,318.2,316.2,281.1,319.0
LT_Debt,2268.2,1974.8,1975.1,1985.6,1993.1,1954.8,1957.3,1959.3,1960.0,1961.6,1961.0,1963.7
Revenue,512.9,456.7,470.2,419.4,418.7,421.5,504.5,470.5,513.6,469.5,520.0,494.9
Shares_Diluted,66.4,66.3,66.3,66.2,66.2,66.5,66.8,66.8,67.0,66.9,67.0,67.2
Total_Assets,4387.8,3758.4,3765.5,3650.4,4505.0,3844.0,3932.6,3779.7,3726.5,3646.4,3565.3,3513.3
Total_Liabilities,3782.7,3453.4,3534.1,3333.9,4159.7,3466.7,3536.9,3334.3,3345.4,3298.6,3234.4,3239.4
