AAII_QTR_DATA,07/31/2022,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,19521.0,18172.0,19342.0,18878.0,18745.0,16703.0,16072.0,16556.0,21383.0,17983.0,14751.0,15143.0,15117.0,15000.0,15432.0,17272.0,17467.0
Current_Liabilities,21299.0,20190.0,20473.0,20687.0,19641.0,17980.0,17931.0,18738.0,21610.0,20197.0,18754.0,19159.0,17158.0,16077.0,16459.0,17198.0,17407.0
Diluted_EPS,0.309,0.188,0.387,1.911,0.293,0.195,0.17,0.121,0.006999999999999999,-0.636,0.253,0.363,-0.02,0.303,0.125,-0.518,0.295
Goodwill_Intangibles,19114.0,19184.0,19255.0,19328.0,18984.0,18967.0,19010.0,19120.0,18276.0,18373.0,19313.0,19434.0,18205.0,18264.0,18334.0,18326.0,
Inventory,5554.0,5322.0,5321.0,4511.0,3942.0,3117.0,2791.0,2674.0,3469.0,3476.0,2560.0,2387.0,2216.0,2182.0,2300.0,2447.0,2771.0
LT_Debt,9137.0,8905.0,10277.0,9896.0,12489.0,12296.0,11963.0,12186.0,13730.0,11553.0,9362.0,9395.0,10453.0,10332.0,10280.0,10136.0,9963.0
Revenue,6951.0,6713.0,6961.0,7354.0,6897.0,6700.0,6833.0,7208.0,6816.0,6009.0,6949.0,7215.0,7217.0,7150.0,7553.0,7946.0,7764.0
Shares_Diluted,1323.0,1329.0,1325.0,1336.0,1338.0,1331.0,1315.0,1294.0,1300.0,1291.0,1315.0,1324.0,1334.0,1382.0,1412.0,1460.0,1531.0
Total_Assets,57675.0,56324.0,57873.0,57699.0,56437.0,54132.0,53451.0,54015.0,58239.0,54515.0,52244.0,51803.0,50760.0,51140.0,51758.0,55493.0,57513.0
Total_Liabilities,37064.0,35792.0,37555.0,37728.0,39417.0,37572.0,37239.0,37966.0,42084.0,38305.0,35055.0,34705.0,33227.0,32942.0,33465.0,34254.0,34087.0
