AAII_QTR_DATA,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
Current_Assets,5.8,6.7,9.1,13.5,15.3,18.8,20.8,24.5
Current_Liabilities,16.5,15.0,13.2,14.1,10.8,11.8,11.1,13.1
Diluted_EPS,-0.277,-0.263,-0.2,-0.648,-0.844,-0.406,-0.242,-0.864
Goodwill_Intangibles,11.4,12.6,13.2,14.0,19.8,30.2,33.4,34.9
Inventory,0.7,1.0,1.1,1.1,1.2,1.2,1.2,1.2
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,16.5,13.9,15.7,14.0,15.2,14.9,15.5,14.5
Shares_Diluted,16.8074,16.6043,16.5333,16.486,16.4681,16.3825,16.35,13.6322
Total_Assets,27.4,31.3,33.5,39.0,45.6,60.2,65.4,71.0
Total_Liabilities,19.6,19.1,17.2,18.1,14.4,15.4,14.5,16.5
