AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,11861.0,12668.6,10313.6,,,,,
Current_Liabilities,15279.8,15418.7,13022.8,,,,,
Diluted_EPS,,1.327,,1.183,,2.142,,0.966
Goodwill_Intangibles,23052.1,22997.2,22356.5,,,,,
Inventory,3499.6,3384.4,2625.2,,,,,
LT_Debt,13883.2,14026.4,14687.6,0.0,0.0,0.0,0.0,0.0
Revenue,6867.8,16404.0,8386.1,14520.6,6194.8,12847.3,,10778.8
Shares_Diluted,,576.0603,,576.0603,,576.0603,,
Total_Assets,56430.8,56369.4,52601.7,,,,,
Total_Liabilities,45992.3,46156.0,43348.7,,,,,
