AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020,12/31/2019,09/30/2019,06/30/2019,12/31/2018,09/30/2018,06/30/2018,12/31/2017
Current_Assets,1335.6,1393.3,1500.9,1619.1,1808.6,1049.2,1216.0,484.9,292.5,329.3,401.8,269.1,,182.4,230.6
Current_Liabilities,168.9,154.9,192.9,112.0,193.9,92.7,98.0,56.6,46.6,41.1,46.0,48.8,,10.3,12.1
Diluted_EPS,-1.4,-0.862,-2.219,-10.145,-17.553,-26.355,-17.216,-17.417,-16.6,-0.508,-1.367,-1.7690000000000001,-0.334,-0.8290000000000001,-0.514
Goodwill_Intangibles,9.0,9.5,9.7,9.4,9.6,9.4,9.4,8.6,8.8,8.6,0.7,0.3,,,0.0
Inventory,23.3,20.3,19.0,12.5,11.1,12.6,13.1,6.6,6.0,0.9,0.1,0.0,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,48.2,46.7,44.2,43.1,36.9,20.1,29.7,19.2,9.6,4.9,3.4,0.1,0.0,,
Shares_Diluted,95.7685,95.5499,95.4439,9.5035,9.3046,8.8375,8.1488,7.3848,6.7348,128.6478,60.9198,55.1779,,50.0417,50.5559
Total_Assets,1418.8,1500.9,1610.0,1728.1,1895.2,1131.3,1297.6,548.2,355.2,391.6,446.5,302.0,,210.8,249.6
Total_Liabilities,206.6,192.9,230.0,140.1,223.5,121.6,128.3,82.7,60.5,54.5,53.1,50.9,,11.9,14.5
