AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,311.6,347.6,436.0,393.8,368.1,402.3,321.2,371.4,294.2,283.7,304.5,281.7,324.0,317.6,343.0,352.2,333.4,355.0,394.6
Current_Liabilities,432.8,448.9,692.1,668.8,181.1,188.3,181.9,215.3,148.3,133.0,128.8,133.5,151.4,150.5,165.7,147.3,152.7,140.0,150.9
Diluted_EPS,-5.689,33.929,-0.529,-12.767,-8.611,-1.384,-2.943,-1.673,-1.111,-0.484,-0.296,-0.442,-6.54,-0.238,-0.233,0.2,-0.802,0.3329999999999999,-0.784
Goodwill_Intangibles,72.2,75.4,78.6,107.8,111.8,113.6,127.4,187.1,190.3,194.6,196.5,199.0,201.6,399.0,401.2,406.3,409.4,413.0,421.7
Inventory,38.0,36.3,37.0,36.2,36.4,35.8,37.2,37.8,36.6,36.9,36.4,36.8,38.0,39.2,43.2,46.0,49.5,48.5,51.6
LT_Debt,4.8,4.9,4.8,4.7,455.8,405.2,363.0,356.0,332.7,312.2,338.9,321.1,345.4,325.3,341.7,363.5,354.5,356.8,377.0
Revenue,202.3,211.3,218.3,410.6,189.0,223.7,197.9,393.2,194.6,207.3,219.1,189.3,236.8,287.8,290.1,315.8,269.6,309.8,290.9
Shares_Diluted,4.344,4.3316,43.224,4.2306,3.77,31.101,30.98,30.9565,30.878,30.755,30.628,30.628,30.54,30.439,30.3,30.467,30.228,30.124,30.021
Total_Assets,575.2,616.6,713.7,723.8,716.0,706.5,685.4,806.4,736.2,731.0,752.9,739.2,787.5,985.2,1015.4,1031.9,1018.1,977.8,1022.6
Total_Liabilities,481.1,498.9,742.4,723.2,689.0,654.7,610.0,638.5,553.3,516.4,539.4,520.3,560.1,548.5,575.8,584.8,581.9,520.7,586.1
