AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,362.2,592.6,688.2,554.6,491.7,635.9,286.4,31.6,5.8,1.5,1.5,1.6,1.9,2.3,3.0,3.8
Current_Liabilities,90.1,14.8,13.8,3.9,3.3,2.9,1.4,1.1,0.9,1.4,1.9,4.1,2.3,2.3,2.3,1.5
Diluted_EPS,-1.751,-0.126,0.112,-0.22,-1.095,0.866,-0.064,-0.063,-0.133,-0.122,-0.152,-0.11800000000000001,-0.08900000000000001,-0.165,-0.693,-0.22
Goodwill_Intangibles,0.0,0.0,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,730.3,729.4,728.4,0.0,0.0,0.1,0.1,0.1,0.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Revenue,24.9,51.7,60.3,51.7,29.3,9.2,2.6,0.8,0.3,0.6,0.3,0.3,0.4,0.2,0.3,0.3
Shares_Diluted,109.4373,103.1026,102.658,100.8038,99.4669,96.2512,81.9746,31.5207,16.2916,8.6555,7.596,6.3721,6.3501,6.3384,6.3433,6.0804
Total_Assets,1509.6,1538.1,1448.2,664.3,583.9,686.7,313.3,37.5,10.7,5.7,6.6,7.7,4.1,4.7,5.2,8.9
Total_Liabilities,850.1,764.0,765.2,3.9,3.3,3.0,1.5,1.2,1.1,2.5,3.0,4.2,2.4,2.5,2.3,2.5
