AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,2.2,3.0,4.1,5.5,6.3,6.8,0.4,0.7,1.6,1.6,1.7,1.4
Current_Liabilities,2.2,1.8,1.4,3.2,3.2,2.9,5.2,6.2,6.9,7.1,7.7,6.7
Diluted_EPS,-0.002,-0.002,-0.002,0.0,0.004,-0.013,-0.001,-0.001,-0.001,0.0,-0.034,-0.006
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.7,7.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1.6,1.2,1.5,1.8,2.0,1.6,1.7,2.3,2.3,3.0,2.4,2.1
Shares_Diluted,1131.935,1057.633,1031.692,1006.212,985.3379,802.1649,672.8039,645.9385,544.7949,522.3016,241.6684,147.4197
Total_Assets,2.3,3.2,4.3,5.7,6.5,7.1,0.6,1.5,2.5,2.6,2.8,9.5
Total_Liabilities,2.2,1.8,1.4,3.2,3.4,3.1,5.4,6.3,7.1,7.3,7.9,6.9
