AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,346.2,423.8,390.6,447.4,464.7,486.0,507.2,1373.3
Current_Liabilities,62.6,86.6,75.4,69.6,53.2,64.5,57.3,172.8
Diluted_EPS,-1.162,-0.811,-4.108,-1.21,-0.981,-1.119,-6.125,
Goodwill_Intangibles,,,0.0,0.0,20.6,53.0,85.1,
Inventory,45.1,45.6,43.9,44.0,42.4,40.6,40.4,84.3
LT_Debt,1142.4,1132.8,1073.7,1064.6,1056.0,1047.4,1039.3,4005.1
Revenue,38.9,89.4,33.1,54.3,76.4,65.9,59.6,56.7
Shares_Diluted,75.199,75.184,75.008,75.005,75.001,75.031,300.0336,0.0021
Total_Assets,2166.9,2266.9,2256.6,2546.6,2610.3,2686.3,2748.2,6058.6
Total_Liabilities,1243.1,1257.5,1187.7,1171.6,1146.5,1150.6,1129.3,4249.2
