AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,41.1,37.7,38.2,31.3,32.6,,,
Current_Liabilities,34.7,28.1,23.9,29.3,27.2,,,
Diluted_EPS,-0.319,-0.321,-0.417,-0.436,-0.254,-0.144,-0.101,-0.285
Goodwill_Intangibles,11.4,11.3,11.5,9.8,10.0,,,
Inventory,26.4,23.1,23.9,22.4,22.3,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,17.6,18.5,18.5,18.5,35.1,17.7,17.8,29.2
Shares_Diluted,12.4814,13.2145,13.376,13.1592,13.1432,,,
Total_Assets,57.7,54.7,50.4,44.2,43.8,,,
Total_Liabilities,40.5,34.3,26.9,36.6,34.8,,,
