AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,5031.8,5201.6,5083.6,5045.8,4980.0,4938.9,4453.3,4294.2,4272.9,4103.9,3978.4,4245.2,3671.8,3600.2,3516.7,3626.2,3279.0,2869.3
Current_Liabilities,4277.3,4504.4,4358.8,3915.2,4024.1,3910.6,3984.1,3607.4,3622.2,3337.2,3101.4,3693.7,3172.8,3093.6,3048.6,3291.4,2910.5,2061.9
Diluted_EPS,1.913,1.259,1.821,1.185,0.184,2.079,2.302,1.64,1.534,0.384,2.019,1.438,1.159,1.632,1.222,1.18,0.026,1.4980000000000002
Goodwill_Intangibles,1935.2,1936.7,1933.2,1998.7,2019.7,2041.6,2051.2,1566.6,1597.0,1565.6,1573.3,1601.8,1635.9,1628.1,1293.6,1285.7,1261.9,806.8
Inventory,1946.3,1912.9,1813.3,1751.2,1670.5,1644.2,1547.1,1436.3,1316.7,1325.8,1337.1,1297.6,1219.9,1375.9,1276.8,1214.5,1142.0,1069.0
LT_Debt,680.1,793.8,795.3,906.9,884.9,892.2,548.7,400.4,408.8,538.6,587.5,434.2,440.1,475.5,126.5,185.8,524.0,519.3
Revenue,1506.4,1348.9,1303.4,1352.8,1494.3,1363.6,1302.4,1118.3,1377.7,1134.2,1079.4,1071.2,1321.5,1101.2,1064.0,1021.7,1077.8,895.2
Shares_Diluted,44.581,44.638,44.58,44.524,44.509,44.206,44.2,44.2256,44.215,44.221,44.236,44.204,44.4326,44.162,44.026,42.753,42.753,42.753
Total_Assets,9215.7,9452.3,9265.1,9360.6,9317.3,9164.1,8754.7,8033.7,8057.9,7727.2,7579.5,7869.8,7335.4,7243.5,6750.2,6840.9,6450.8,5072.7
Total_Liabilities,6460.4,6851.3,6725.3,6803.3,6785.7,6682.6,6364.7,5751.0,5839.7,5488.6,5339.1,5692.3,5194.0,5082.4,4647.2,4957.0,4618.3,3209.3
