AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,10.0,11.1,12.2,12.6,15.1,14.2,14.2,15.0,17.5,16.9,24.2,26.4,27.2,32.4,36.3,37.8,33.7,25.5,21.1
Current_Liabilities,6.3,13.3,13.5,13.6,14.2,14.5,12.3,14.6,14.9,14.3,12.5,11.7,12.5,13.2,12.1,11.8,11.3,4.4,3.0
Diluted_EPS,0.038,-0.015,-0.007,-0.026,-0.019,-0.081,0.0,-0.033,-0.03,-0.093,-0.032,-0.047,-0.052,-0.068,-0.018,0.01,-0.099,0.023,0.0279999999999999
Goodwill_Intangibles,0.3,0.3,1.5,1.5,1.5,1.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.6,6.6,6.6,6.6,6.6,6.6
Inventory,6.5,6.6,7.2,7.4,8.2,8.6,8.9,9.2,9.0,8.8,8.7,8.4,9.0,10.0,10.0,9.1,7.9,7.1,5.7
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.5,2.5,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,4.1,3.9,3.8,4.1,4.4,5.0,5.1,5.1,4.8,5.2,5.6,5.4,8.3,9.3,12.6,16.9,14.9,14.2,13.6
Shares_Diluted,152.104,151.183,146.53,135.414,116.834,109.971,109.115,107.623,104.508,100.159,99.95,99.863,99.678,98.872,98.733,122.9,95.168,126.0755,115.8888
Total_Assets,11.5,12.7,15.2,15.8,18.3,18.1,23.6,27.8,30.7,30.6,38.4,45.7,47.5,52.7,56.5,52.1,48.4,36.9,31.0
Total_Liabilities,6.4,13.5,13.8,13.9,14.3,14.5,12.5,17.8,18.7,19.4,19.0,23.7,22.1,23.5,23.3,17.8,17.5,6.8,5.3
