AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,43.5,50.7,43.7,34.7,41.1,47.4,39.3,48.2,51.9,59.7,22.2,17.7,,,,
Current_Liabilities,41.4,42.6,40.2,34.7,27.3,26.0,22.5,23.6,24.8,26.8,25.6,21.0,,,,
Diluted_EPS,-0.494,-0.376,-0.725,-0.69,-0.6,-0.817,-0.812,-0.233,-0.495,-0.524,-1.001,-0.952,-7.034,-0.272,-0.304,-0.5920000000000001
Goodwill_Intangibles,14.2,15.1,15.9,16.8,17.6,18.5,19.3,20.2,21.0,21.9,22.7,23.6,,,,
Inventory,11.1,10.1,10.2,9.7,9.9,9.6,9.8,10.3,10.2,10.1,9.8,9.6,,,,
LT_Debt,24.6,24.3,20.0,7.1,8.8,10.4,12.0,13.7,15.5,17.8,21.7,23.7,0.0,0.0,0.0,0.0
Revenue,13.1,12.7,12.4,12.6,11.5,10.9,11.5,12.2,12.9,12.5,11.8,18.4,9.9,12.1,11.1,19.7
Shares_Diluted,16.1496,14.4758,13.6606,13.6202,13.5741,11.0891,10.2354,10.2283,10.2262,10.2259,10.2259,10.2259,,,,
Total_Assets,60.6,68.8,61.0,52.9,59.9,67.2,59.9,69.7,74.2,82.8,46.1,42.2,,,,
Total_Liabilities,72.8,73.9,71.7,54.2,53.4,53.6,52.0,54.7,57.8,62.0,64.5,62.0,,,,
