AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2918.0,2698.0,2916.0,3025.0,2974.0,3931.0,2918.0,2774.5,2518.9,2356.1,2293.0,1746.1,1300.5,1266.8,1395.8,1143.7,1071.5,1083.4
Current_Liabilities,1526.0,943.0,1072.0,1046.0,1045.0,1096.0,1196.0,1139.2,1024.0,919.7,893.2,917.1,658.1,615.8,670.7,525.4,514.3,527.5
Diluted_EPS,0.448,0.0,1.033,0.779,0.525,0.488,0.985,1.259,0.453,0.413,0.835,0.077,0.232,-0.05,0.484,0.216,0.3339999999999999,-0.101
Goodwill_Intangibles,4260.0,3946.0,4066.0,4109.0,4158.0,3324.0,3336.0,3349.8,3316.8,3360.7,3359.3,3356.6,3093.7,3098.8,3151.7,1963.7,2002.4,2046.9
Inventory,841.0,753.0,724.0,697.0,709.0,653.0,593.0,555.1,486.2,406.7,346.9,320.3,258.3,259.1,265.3,256.7,245.8,246.7
LT_Debt,4221.0,4098.0,4171.0,4157.0,4191.0,4225.0,3166.0,3149.6,2983.8,2985.3,2945.1,2926.9,2824.6,2858.7,2882.8,2116.3,2130.0,2205.7
Revenue,1149.0,1022.0,1313.0,1273.0,1217.0,1025.0,1188.2,1053.3,910.8,845.7,947.6,760.6,721.4,664.7,725.7,617.5,623.0,551.8
Shares_Diluted,181.0,181.0,181.0,181.0,177.0,172.0,171.5,172.5,169.2791,166.529,160.8139,153.0556,147.6909,147.7303,147.0383,146.7583,146.6603,142.1493
Total_Assets,11147.0,10205.0,10507.0,10322.0,10203.0,10183.0,9112.0,8769.1,8198.1,7984.2,7776.5,7079.6,6195.3,6119.5,6184.0,4493.1,4441.6,4499.8
Total_Liabilities,6235.0,5505.0,5712.0,5690.0,5722.0,5803.0,4838.0,4696.9,4383.6,4305.5,4271.1,4285.3,3872.6,3863.6,3895.8,2872.4,2878.6,2970.4
