AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,210.6,232.0,220.3,217.0,196.4,186.6,186.7,187.9,188.3,182.0,211.7,208.9,223.7,232.2,253.1,231.5,228.7,256.2,232.7
Current_Liabilities,177.1,148.6,194.3,151.5,168.3,125.3,153.4,125.6,134.7,111.7,136.3,120.1,157.1,138.7,167.6,152.6,164.8,150.7,159.0
Diluted_EPS,0.102,0.066,0.098,0.107,0.008,0.038,0.058,0.056,0.026,0.03,0.118,-0.204,-0.409,0.303,0.141,0.087,0.149,0.099,0.076
Goodwill_Intangibles,35.2,37.1,39.0,42.2,45.4,47.9,50.8,54.7,57.4,61.5,65.6,69.6,73.3,178.1,177.3,44.7,48.5,52.4,56.3
Inventory,89.6,84.6,84.1,77.6,73.6,72.9,66.6,65.9,66.0,63.7,65.3,71.0,72.9,74.5,78.3,74.2,72.5,76.3,77.5
LT_Debt,1547.3,1548.3,1498.9,1532.4,1517.0,1530.8,1516.1,1612.5,1619.2,1688.9,1731.5,1807.9,1811.5,1842.5,1825.5,1628.8,1582.2,1529.5,1515.7
Revenue,229.8,218.9,213.7,215.8,197.2,195.2,195.2,195.6,195.4,199.3,205.6,220.3,249.7,246.0,244.9,238.4,236.2,233.2,232.4
Shares_Diluted,154.281,153.749,153.687,153.164,152.81,152.013,152.297,152.203,151.951,151.122,151.038,150.743,150.55,150.494,142.965,128.35399999999998,128.3255,128.645,127.955
Total_Assets,2619.9,2598.8,2605.6,2601.3,2600.0,2590.0,2618.2,2695.7,2722.5,2779.7,2865.7,2928.4,3016.8,3110.0,3100.8,2661.3,2634.3,2552.5,2531.4
Total_Liabilities,1766.9,1738.1,1735.8,1727.4,1727.7,1698.5,1714.2,1781.8,1799.4,1844.2,1916.0,1977.5,2017.4,2024.0,2043.8,1828.4,1792.0,1710.9,1703.6
